,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaccard Similarity,Escherichia_coli_O157_H7_EC4115,Leuconostoc_mesenteroides_mesenteroides_ATCC_8293,Coprococcus_comes_ATCC_27758,Akkermansia_muciniphila_ATCC_BAA_835,Alistipes_putredinis_DSM_17216,Anaerotruncus_colihominis_DSM_17241,Bacteroides_caccae_ATCC_43185,Bacteroides_cellulosilyticus_DSM_14838,Bacteroides_coprocola_M16_DSM_17136,Bacteroides_coprophilus_DSM_18228,Bacteroides_dorei_5_1_36_D4,Bacteroides_dorei_DSM_17855,Bacteroides_eggerthii_DSM_20697,Bacteroides_finegoldii_DSM_17565,Bacteroides_fragilis_3_1_12,Bacteroides_intestinalis_341_DSM_17393,Bacteroides_ovatus_ATCC_8483,Bacteroides_pectinophilus_ATCC_43243,Bacteroides_plebeius_M12_DSM_17135,Bacteroides_sp_2_1_7,Bacteroides_sp_2_2_4,Bacteroides_sp_4_3_47FAA,Bacteroides_sp_9_1_42FAA,Bacteroides_sp_D1,Bacteroides_stercoris_ATCC_43183,Bacteroides_thetaiotaomicron_VPI_5482,Bacteroides_uniformis_ATCC_8492,Bacteroides_vulgatus_ATCC_8482,Bacteroides_xylanisolvens_XB1A,Bifidobacterium_adolescentis_L2_32,Bifidobacterium_catenulatum_DSM_16992,Bifidobacterium_longum_longum_CCUG_52486,Bifidobacterium_pseudocatenulatum_DSM_20438,Blautia_hansenii_VPI_C7_24_DSM_20583,Bryantella_formatexigens_I_52_DSM_14469,Butyrivibrio_crossotus_DSM_2876,Catenibacterium_mitsuokai_DSM_15897,Clostridiales_sp_SS3_4,Clostridium_asparagiforme_DSM_15981,Clostridium_bartlettii_DSM_16795,Clostridium_bolteae_ATCC_BAA_613,Clostridium_leptum_DSM_753,Clostridium_methylpentosum_R2_DSM_5476,Clostridium_nexile_DSM_1787,Clostridium_scindens_ATCC_35704,Clostridium_sp_L2_50,Clostridium_sp_M62_1,Clostridium_sp_SS2_1,Collinsella_aerofaciens_ATCC_25986,Coprobacillus_sp_D7,Coprococcus_eutactus_ATCC_27759,Dorea_formicigenerans_ATCC_27755,Dorea_longicatena_DSM_13814,Enterococcus_faecalis_TX0104,Eubacterium_biforme_DSM_3989,Eubacterium_hallii_DSM_3353,Eubacterium_rectale_M104_1,Eubacterium_siraeum_70_3,Eubacterium_ventriosum_ATCC_27560,Faecalibacterium_prausnitzii_SL3_3,Gordonibacter_pamelaeae_7_10_1_bT_DSM_19378,Holdemania_filiformis_VPI_J1_31B_1_DSM_12042,Parabacteroides_distasonis_ATCC_8503,Parabacteroides_johnsonii_DSM_18315,Parabacteroides_merdae_ATCC_43184,Prevotella_copri_CB7_DSM_18205,Pseudoflavonifractor_capillosus_ATCC_29799,Roseburia_intestinalis_M50_1,Ruminococcus_bromii_L2_63,Ruminococcus_gnavus_ATCC_29149,Ruminococcus_lactaris_ATCC_29176,Ruminococcus_obeum_A2_162,Ruminococcus_sp_SR1_5,Ruminococcus_torques_L2_14,Streptococcus_thermophilus_LMD_9,Subdoligranulum_variabile_DSM_15176,Clostridium_symbiosum_WAL_14163,Actinobacillus_pleuropneumoniae_sv_7_AP76,Actinomyces_odontolyticus_ATCC_17982,Anaerococcus_hydrogenalis_DSM_7454,Anaerofustis_stercorihominis_DSM_17244,Anaerostipes_caccae_DSM_14662,Bifidobacterium_angulatum_DSM_20098,Bifidobacterium_animalis_lactis_AD011,Bifidobacterium_bifidum_NCIMB_41171,Bifidobacterium_breve_DSM_20213,Bifidobacterium_dentium_ATCC_27678,Bifidobacterium_gallicum_DSM_20093,Blautia_hydrogenotrophica_DSM_10507,Butyrivibrio_fibrisolvens_16_4,Campylobacter_concisus_13826,Campylobacter_hominis_ATCC_BAA_381,Candidatus_Sulcia_muelleri_GWSS,Citrobacter_koseri_ATCC_BAA_895,Citrobacter_sp_30_2,Clostridium_difficile_630,Clostridium_hylemonae_DSM_15053,Clostridium_perfringens_ATCC_13124,Clostridium_phytofermentans_ISDg,Clostridium_ramosum_VPI_0427_DSM_1402,Clostridium_sp_7_2_43FAA,Clostridium_spiroforme_DSM_1552,Collinsella_intestinalis_DSM_13280,Collinsella_stercoris_DSM_13279,Cronobacter_sakazakii_ATCC_BAA_894,Desulfovibrio_piger_ATCC_29098,Desulfovibrio_vulgaris_Miyazaki_F,Enterobacter_cancerogenus_ATCC_35316,Enterobacter_sp_638,Enterococcus_faecalis_TX1322,Enterococcus_sp_7L76,Escherichia_fergusonii_UMN026_ATCC_35469,Eubacterium_dolichum_DSM_3991,Finegoldia_magna_ATCC_29328,Fusobacterium_nucleatum_nucleatum_ATCC_25586,Haemophilus_influenzae_NTHi_86_028NP,Haemophilus_parasuis_SH0165,Helicobacter_pullorum_MIT_98_5489,Klebsiella_pneumoniae_342,Lactobacillus_acidophilus_NCFM,Lactobacillus_casei_casei_BL23,Lactobacillus_delbrueckii_bulgaricus_ATCC_11842,Lactobacillus_fermentum_IFO_3956,Lactobacillus_gasseri_ATCC_33323,Lactobacillus_helveticus_DPC_4571,Lactobacillus_hilgardii_ATCC_8290,Lactobacillus_johnsonii_NCC_533,Lactobacillus_paracasei_ATCC_25302,Lactobacillus_reuteri_SD2112_ATCC_55730,Lactobacillus_sakei_sakei_23K,Lactobacillus_salivarius_HO66_ATCC_11741,Lactobacillus_ultunensis_DSM_16047,Lactococcus_lactis_cremoris_MG1363,Megamonas_hypermegale_ART12_1,Methanobrevibacter_smithii_DSM_2375,Methanosphaera_stadtmanae_DSM_3091,Mitsuokella_multacida_DSM_20544,Pasteurella_multocida_multocida_Pm70,Pediococcus_pentosaceus_ATCC_25745,Porphyromonas_gingivalis_ATCC_33277,Proteus_mirabilis_HI4320,Proteus_penneri_ATCC_35198,Pseudomonas_aeruginosa_LESB58,Salmonella_enterica_sv_Heidelberg_SL476_CVM30485,Staphylococcus_saprophyticus_saprophyticus_ATCC_15305,Streptococcus_gordonii_Challis_CH1,Streptococcus_infantarius_infantarius_ATCC_BAA_102,Streptococcus_mutans_UA159,Streptococcus_pneumoniae_Hungary19A_6,Streptococcus_pyogenes_M4_MGAS10750,Streptococcus_sanguinis_SK36,Streptococcus_suis_05ZYH33,Thermoanaerobacter_sp_X514,Tropheryma_whipplei_Twist
Clostridium_bartlettii_DSM_16795,0.140240986,0.01281609,0.249841672,0.065050965,0.056484755,0.233253311,0.05664668,0.083023295,0.123367014,0.120188674,0.243476997,0.275873207,0.093491898,0.144644455,0.13770352,0.098228635,0.173891243,0.141294038,0.079241679,0.207428738,0.184839768,0.230817193,0.224401814,0.218937396,0.103500128,0.082081121,0.047872232,0.182534337,0.182772591,0.088663959,0.136737181,0.151172502,0.147340922,0.138260695,0.116203054,0.079051874,0.211678173,0.124518017,0.170079548,1,0.107047729,0.272983778,0.15027364,0.230496304,0.175115724,0.150115521,0.22796525,0.072257301,0.147775434,0.117590706,0.125773581,0.164173347,0.090749662,0.178484603,0.10347228,0.104480782,0.234663856,0.19920401,0.128504658,0.17136391,0.191500366,0.223566803,0.16740216,0.109633502,0.0599683,0.10043977,0.25109483,0.182208016,0.079327583,0.18104929,0.063302895,0.261388711,0.108283934,0.114303588,0.184367493,0.294831165,0.104007199,0.006937387,0.057357788,0.010207302,0.022352909,0.075394331,0.074973059,0.10659351,0.092807436,0.075141242,0.063541534,0.0113234,0.137992784,0.075131052,0.009080414,0.027136857,0.053896022,0.012389624,0.021580442,0.046969478,0.046105584,0.016748259,0.03337654,0.057089297,0.027891132,0.140778186,0.049359703,0.057224846,0.007559604,0.076841527,0.028925475,0.03795131,0.007795969,0.020555808,0.024184354,0.042651604,0.066971557,0.01656613,0.012361145,0.056855159,0.007873473,0.001064435,0.085277152,0.023102155,0.002347851,0.021446639,0.003685001,0.00789493,0.003861641,0.004818041,0.001925487,0.004625792,0.000949118,0.014428213,0.012933261,0.003310332,0.055041994,0.011979139,0.143273835,0.040001355,0.240613087,0.008806147,0.004443675,0.032238245,0.001325135,0.001815252,0.004866716,0.007355057,0.003843487,0.067512658,0.036406351,0.024908164,0.088946564,0.007705017,0.057730545,0.010132777,0.010633823,0.00614703
Clostridium_bolteae_ATCC_BAA_613,0.15991207,0.011977347,0.172102427,0.044052329,0.032896331,0.307052341,0.041757627,0.054116655,0.062745613,0.055710562,0.181821277,0.188172223,0.06722927,0.113417783,0.145688385,0.137023703,0.144667439,0.068240149,0.060900644,0.152653348,0.156737136,0.139364687,0.138208432,0.146270063,0.071998828,0.055080378,0.053050436,0.104186353,0.113961214,0.050018873,0.081911706,0.128446191,0.057095568,0.149466269,0.123882322,0.035881553,0.065591713,0.071787676,0.374750785,0.107047729,1,0.166066809,0.157767015,0.250977505,0.188506243,0.051464528,0.309272342,0.079792797,0.140397706,0.134883375,0.076550566,0.098176178,0.045177548,0.15957715,0.061676749,0.093522051,0.128503434,0.093820794,0.096926884,0.095710992,0.185419088,0.296966677,0.151219541,0.121145758,0.034761587,0.054436973,0.261100832,0.103881042,0.038657122,0.302897407,0.038194661,0.167902765,0.073191716,0.067542475,0.137553338,0.20548841,0.189175484,0.006071172,0.053604826,0.0089328,0.019909496,0.071327749,0.063835251,0.031242395,0.062330269,0.073979324,0.062971011,0.010078677,0.17144303,0.076638766,0.009724367,0.020747741,0.052253521,0.010842633,0.020664344,0.043631802,0.044018835,0.014657042,0.030461813,0.071970727,0.024200863,0.107273545,0.060570807,0.057383076,0.006615698,0.07517536,0.026167583,0.023633898,0.00682255,0.01960147,0.021779747,0.044583107,0.064390694,0.014917861,0.011748473,0.04050662,0.006890377,0.000931528,0.037737413,0.016661261,0.002054695,0.051572547,0.003224885,0.006909155,0.00337947,0.004216452,0.001685068,0.004048207,0.00083061,0.014162373,0.011600242,0.002896998,0.033747063,0.017301925,0.125908962,0.020466264,0.041811951,0.007706595,0.00388883,0.030845339,0.001159676,0.001588596,0.00425905,0.006436691,0.009530432,0.061250559,0.03268064,0.043432577,0.078688709,0.006742955,0.04247025,0.008953781,0.009306065,0.012673954
Clostridium_leptum_DSM_753,0.203928177,0.007716766,0.341178895,0.139034777,0.099694824,0.28757622,0.089231638,0.145558242,0.123534964,0.147746015,0.331134752,0.374942904,0.099180354,0.151264325,0.252677034,0.124871553,0.257967601,0.140165493,0.104066098,0.335922461,0.278560537,0.308372421,0.277056311,0.324645033,0.11908998,0.164726345,0.086297217,0.266544799,0.291285882,0.108224621,0.142751339,0.255916951,0.134145543,0.11466135,0.086989564,0.082138474,0.138474107,0.215201967,0.197531925,0.272983778,0.166066809,1,0.116154741,0.251582078,0.147537644,0.164428482,0.363617218,0.142519171,0.237217958,0.093067098,0.192447738,0.262491896,0.149215726,0.147393682,0.123610368,0.179189507,0.328273969,0.227648353,0.218809779,0.252404852,0.213650303,0.327778565,0.272236905,0.210832121,0.095965714,0.089239947,0.361447086,0.289432824,0.114926636,0.21819942,0.140812387,0.319121484,0.213735665,0.209415892,0.287636541,0.337117641,0.148473483,0.003911535,0.036613844,0.005755225,0.012827292,0.045955048,0.071560412,0.027957045,0.065036109,0.05844434,0.051032686,0.006493491,0.114748985,0.050687028,0.006265216,0.028670415,0.033665903,0.006985693,0.013714887,0.028111101,0.028360458,0.00944324,0.01962594,0.041213257,0.015725972,0.211987513,0.050028831,0.038551415,0.004262363,0.142188059,0.016859253,0.017522592,0.004395633,0.012628837,0.014032257,0.027566882,0.045471356,0.009743059,0.007569307,0.032636683,0.004439333,0.000600165,0.037820413,0.014064633,0.001323799,0.032921692,0.002077729,0.004451431,0.002177325,0.002716576,0.001085655,0.002608179,0.000535145,0.011706757,0.007404311,0.001866478,0.031654227,0.011632107,0.149377541,0.031142427,0.128706126,0.004965206,0.002505496,0.019873037,0.000747156,0.001023501,0.002744021,0.004147032,0.006140267,0.048229392,0.022019457,0.031367511,0.0589778,0.004344352,0.034328191,0.005768743,0.005995712,0.009003632
Clostridium_methylpentosum_R2_DSM_5476,0.135085444,0.065651972,0.076732018,0.01907816,0.012961283,0.311671435,0.017046619,0.030066618,0.054952952,0.063271042,0.103478843,0.116795589,0.050558838,0.08434868,0.12885497,0.047409104,0.061125184,0.064738394,0.048461163,0.055622448,0.061481924,0.063030069,0.063340322,0.074556772,0.047608374,0.022195573,0.010085397,0.045411758,0.053758018,0.022508409,0.160551998,0.040139315,0.082252147,0.718245867,0.663467092,0.028633524,0.09658565,0.031138796,0.373710672,0.15027364,0.157767015,0.116154741,1,0.34022778,0.666797363,0.044761683,0.182977479,0.01897856,0.044277862,0.549643292,0.059877905,0.042947015,0.018497107,0.616288642,0.045596228,0.025811006,0.070513029,0.047948387,0.051590062,0.040528418,0.261839658,0.178231336,0.054575515,0.093907754,0.015196207,0.029183669,0.187306128,0.050763353,0.020401442,0.27648145,0.021727254,0.092576481,0.028947255,0.030523071,0.098573046,0.216559219,0.209591853,0.033278189,0.26583719,0.048963757,0.109130814,0.359462061,0.223102267,0.09228228,0.08298732,0.271450611,0.268811607,0.055244705,0.415786984,0.413139469,0.051017246,0.086838623,0.286419574,0.059359153,0.099327133,0.238294856,0.241282415,0.080340301,0.166971705,0.203601066,0.132461421,0.167439366,0.235454003,0.308085021,0.036262923,0.047296326,0.14343355,0.098664166,0.03739675,0.104401935,0.115172281,0.212587524,0.33499288,0.07625336,0.064397432,0.206471142,0.037768532,0.005106027,0.060258688,0.076903183,0.01126249,0.117756394,0.017676708,0.037871461,0.018524038,0.023111827,0.009236437,0.022189621,0.004552859,0.081156863,0.06358493,0.015879447,0.135353774,0.030696802,0.116729558,0.111417076,0.065200689,0.042242507,0.021316017,0.168346489,0.006356584,0.008707644,0.02334532,0.035281726,0.024922783,0.283766936,0.18554958,0.106545212,0.384267407,0.036960462,0.227322019,0.04907876,0.051009751,0.049747148
Clostridium_nexile_DSM_1787,0.215371851,0.022336625,0.224557536,0.04915531,0.034476674,0.546889797,0.045329018,0.080070249,0.08771042,0.088344333,0.242102218,0.269858177,0.100691686,0.166320525,0.243900874,0.103169897,0.169410933,0.135171626,0.075864962,0.157397851,0.168003147,0.161947049,0.162316625,0.183430064,0.104844539,0.052930211,0.029582284,0.115166127,0.146061462,0.058329054,0.179821466,0.11808222,0.111222046,0.335765422,0.251796302,0.063494307,0.103223283,0.082838847,0.477622606,0.230496304,0.250977505,0.251582078,0.34022778,1,0.399790904,0.093414305,0.47357594,0.055781923,0.121382275,0.269388075,0.119057129,0.111719727,0.05031232,0.427514284,0.078275757,0.0758639,0.178183672,0.126693035,0.132519008,0.116360335,0.32380667,0.405374193,0.150392221,0.179832442,0.033900601,0.047618902,0.478032882,0.1372238,0.046176806,0.462868001,0.050843933,0.230285991,0.080548707,0.082004423,0.209644069,0.482017597,0.221895379,0.011322165,0.10356343,0.01665883,0.037129335,0.133019533,0.143508379,0.066056464,0.088991037,0.141975359,0.125348876,0.018795783,0.278316679,0.146716522,0.018135029,0.040746489,0.097447896,0.020220489,0.044679023,0.081369202,0.08209098,0.027334002,0.056808413,0.138413169,0.045519732,0.259901106,0.117605035,0.111589292,0.012337654,0.069595848,0.048800078,0.054186907,0.012723413,0.036554895,0.040617176,0.08817177,0.127526972,0.028201846,0.021909795,0.104712909,0.012849904,0.001737212,0.053862378,0.04071089,0.003831812,0.056357971,0.006014107,0.012884923,0.006302392,0.007863286,0.003142492,0.007549526,0.001549009,0.034832661,0.02163336,0.005402629,0.068941933,0.030136094,0.177612521,0.082135393,0.066080777,0.014372074,0.007252301,0.057523651,0.002162686,0.002962582,0.007942726,0.012003823,0.01573586,0.133962527,0.063736586,0.05973271,0.168815384,0.012574976,0.100274612,0.016697958,0.017354934,0.026061531
Clostridium_scindens_ATCC_35704,0.146994964,0.05195912,0.095242098,0.023701764,0.016340726,0.393806598,0.021785675,0.035527544,0.059219663,0.065885596,0.130347097,0.144585035,0.057986092,0.100465971,0.140691796,0.057327525,0.077373618,0.075412642,0.051136134,0.070280702,0.077684332,0.079057012,0.080032476,0.095269819,0.05715466,0.028044801,0.012863721,0.056503673,0.067924936,0.026340209,0.175007066,0.051934467,0.090322168,0.709834029,0.564497167,0.03287284,0.096338773,0.038062773,0.454261238,0.175115724,0.188506243,0.147537644,0.666797363,0.399790904,1,0.052450378,0.230459524,0.023980004,0.050917451,0.533886129,0.068426054,0.053831131,0.023091645,0.57094736,0.050012762,0.032613013,0.08722737,0.058242079,0.064157505,0.051208923,0.331068358,0.217151216,0.069873789,0.11598398,0.01902878,0.032918248,0.236667147,0.064141083,0.0248133,0.326884172,0.026441265,0.110395504,0.036575762,0.037025027,0.122584081,0.251554741,0.249131044,0.026337449,0.225782767,0.03875152,0.086369699,0.296379458,0.199806028,0.073022999,0.085743305,0.260994365,0.235340511,0.043722469,0.470618483,0.341289764,0.042185432,0.062218036,0.226681828,0.047036598,0.092004558,0.189279812,0.190958802,0.063583945,0.132146874,0.20374701,0.105887314,0.181264536,0.215341608,0.258523776,0.028699665,0.050615442,0.113518008,0.088660142,0.029597013,0.085033446,0.094483063,0.150736869,0.271798971,0.06560271,0.050966236,0.206335774,0.029891253,0.004041077,0.057567182,0.054622499,0.008913503,0.101116696,0.013989925,0.029972714,0.01466053,0.018291457,0.007310018,0.017561593,0.003603281,0.058411225,0.045706801,0.012567514,0.138934972,0.032896224,0.124311988,0.077431541,0.059325868,0.033432103,0.016870194,0.133810651,0.005030808,0.006891514,0.01847625,0.027923113,0.023538793,0.238032149,0.142191155,0.114675591,0.345900684,0.02925172,0.172638525,0.038842538,0.040370787,0.048554698
Clostridium_sp_L2_50,0.048311191,0.003020169,0.175550498,0.125559255,0.226786957,0.086989355,0.18665198,0.150157644,0.122723809,0.106174277,0.16215139,0.153902144,0.151204832,0.076971873,0.128226801,0.078344209,0.20517862,0.20396782,0.098540465,0.185651649,0.183066722,0.185373394,0.208584809,0.176293218,0.129466121,0.211866585,0.17722759,0.227751771,0.201208749,0.262664362,0.0902387,0.205014552,0.107285377,0.045399353,0.034045761,0.20598976,0.119637926,0.238609867,0.061171939,0.150115521,0.051464528,0.164428482,0.044761683,0.093414305,0.052450378,1,0.109723599,0.195793249,0.208915514,0.031968195,0.111554961,0.22395461,0.238269141,0.057357963,0.164471639,0.217375463,0.189349186,0.19395601,0.170830449,0.24001099,0.093085922,0.091077673,0.172539541,0.125980361,0.17117954,0.194065097,0.110668442,0.19905053,0.229444877,0.072418869,0.166120654,0.169715009,0.179665669,0.21374448,0.193567676,0.128276159,0.030260024,0.001530887,0.014329836,0.002252466,0.005020314,0.016410383,0.037042386,0.048126512,0.081740695,0.021169283,0.017435399,0.002541406,0.030878779,0.019837764,0.002452065,0.005026279,0.013176078,0.002734043,0.006041119,0.011002053,0.011099646,0.003695872,0.007681152,0.012126927,0.006154792,0.071552992,0.020238104,0.015088158,0.001668193,0.112635056,0.006598333,0.008193508,0.001720352,0.004942643,0.00549191,0.011592448,0.01904692,0.003813215,0.002962457,0.015342195,0.001737455,0.000234891,0.017379267,0.004110152,0.000518105,0.007051327,0.000813177,0.00174219,0.000852156,0.001063207,0.000424901,0.001020783,0.000209444,0.004888354,0.002925079,0.000730498,0.012388753,0.005614717,0.054551906,0.010665721,0.113904317,0.00194327,0.000980595,0.00777786,0.00029242,0.000400575,0.001073948,0.001623055,0.002249205,0.0193499,0.008617921,0.008048094,0.023082586,0.001700282,0.014319473,0.002257756,0.002346587,0.003523819
Clostridium_sp_M62_1,0.196002026,0.012012832,0.334655045,0.065365155,0.059810945,0.445548294,0.060909073,0.096712822,0.090739404,0.097879256,0.32743561,0.390577991,0.110659756,0.167743839,0.297079488,0.144042263,0.240718237,0.138843921,0.090403364,0.251700887,0.286296117,0.262084215,0.250033467,0.311188403,0.120170467,0.09748857,0.055243676,0.195593887,0.236215199,0.08388999,0.141269649,0.190903188,0.123348521,0.180577584,0.135418256,0.072823349,0.112353862,0.148513353,0.397678522,0.22796525,0.309272342,0.363617218,0.182977479,0.47357594,0.230459524,0.109723599,1,0.09970857,0.210769292,0.144879265,0.204520444,0.177207484,0.089840996,0.240472649,0.110377492,0.129300515,0.275441511,0.179325302,0.217975598,0.194775189,0.275782698,0.482039044,0.245892026,0.206417701,0.054662925,0.068412505,0.590172912,0.240568377,0.083781928,0.407409649,0.081293265,0.300431572,0.140416039,0.138660193,0.262195951,0.527058578,0.198120764,0.006089159,0.056997445,0.008959265,0.019968481,0.07153907,0.099186582,0.047925095,0.104906714,0.079363377,0.067395827,0.010108537,0.186432333,0.07890543,0.009753178,0.023173535,0.052408332,0.010874756,0.02402877,0.043761069,0.044149248,0.014700466,0.030552062,0.07035338,0.02448091,0.208674436,0.061830381,0.060013698,0.006635298,0.102159845,0.026245109,0.038555485,0.006842763,0.019659542,0.021844273,0.04741955,0.071565644,0.0151672,0.01178328,0.058609902,0.006910791,0.000934288,0.052563351,0.021894673,0.002060782,0.03407776,0.003234439,0.006929624,0.003389482,0.004228944,0.00169006,0.004060201,0.000833071,0.020046231,0.01163461,0.002905581,0.040438479,0.015927021,0.192111525,0.052076741,0.086195397,0.007729427,0.003900351,0.030936723,0.001163112,0.001593303,0.004271668,0.006455761,0.007714289,0.076964932,0.034278094,0.039777569,0.087996955,0.006762932,0.056956225,0.008980308,0.009333636,0.014016119
Clostridium_sp_SS2_1,0.063544768,0.00124598,0.241466849,0.363810119,0.482329679,0.060892843,0.401386156,0.400445389,0.156315307,0.082841906,0.182259615,0.159374513,0.213818574,0.168360018,0.105532651,0.209964885,0.286449581,0.110645581,0.183133113,0.305580109,0.282051804,0.251382374,0.291415421,0.228054821,0.204163918,0.492993542,0.505435941,0.336493244,0.293272048,0.409482114,0.053491119,0.336108084,0.105839238,0.018729641,0.014045682,0.20799135,0.067352213,0.46661293,0.048022277,0.072257301,0.079792797,0.142519171,0.01897856,0.055781923,0.023980004,0.195793249,0.09970857,1,0.341713958,0.015026985,0.2301323,0.414406057,0.531412941,0.025630933,0.158922026,0.632702218,0.249555744,0.309492866,0.28975777,0.395423369,0.055896497,0.104380673,0.30866106,0.159224036,0.380819955,0.131816996,0.100962381,0.338626872,0.362076293,0.0670809,0.46138973,0.199630104,0.55311296,0.543929258,0.165020337,0.086304418,0.046721189,0.000631572,0.005911817,0.000929262,0.002071146,0.007420085,0.021676154,0.021707168,0.046345641,0.015144035,0.008571642,0.001048465,0.019932583,0.00818413,0.001011607,0.00462924,0.005435831,0.001127938,0.002492282,0.004538931,0.004579193,0.001524743,0.003168883,0.007720953,0.002539178,0.059266689,0.009275922,0.006224665,0.000688218,0.145094834,0.002722162,0.003999004,0.000709736,0.002039102,0.002265704,0.004918391,0.007857865,0.001573153,0.001222171,0.006329614,0.000716792,9.69E-05,0.022360138,0.002270932,0.000213746,0.005820366,0.000335478,0.000718746,0.00035156,0.000438629,0.000175294,0.000421127,8.64E-05,0.00207921,0.00120675,0.000301369,0.005111018,0.025901334,0.073074543,0.005604273,0.023542575,0.000801702,0.000404547,0.00320878,0.000120639,0.000165259,0.000443061,0.000669596,0.000991432,0.00798286,0.003555349,0.005064723,0.009522791,0.000701456,0.005907542,0.000931444,0.000968092,0.001453762
Collinsella_aerofaciens_ATCC_25986,0.128367009,0.00322475,0.447726671,0.212450685,0.190659151,0.110086702,0.211340669,0.236864045,0.172736081,0.125372034,0.347009748,0.31669818,0.19475567,0.180784117,0.188226486,0.19741993,0.352185032,0.123842569,0.195839428,0.469552305,0.42420905,0.445654584,0.442824341,0.383234733,0.203677532,0.255664453,0.201543372,0.469729534,0.406851324,0.291494406,0.098562223,0.417443488,0.193842159,0.044739596,0.033515768,0.141953318,0.121639386,0.485898098,0.104284271,0.147775434,0.140397706,0.237217958,0.044277862,0.121382275,0.050917451,0.208915514,0.210769292,0.341713958,1,0.035920454,0.320428191,0.479410792,0.323540487,0.059150166,0.233659701,0.395773399,0.465395051,0.399104473,0.358100458,0.510423755,0.103616365,0.212444618,0.449798599,0.187726149,0.213358561,0.157350672,0.210774018,0.490980767,0.214547315,0.139149165,0.253494506,0.398390148,0.405495057,0.448772806,0.209303942,0.191187031,0.08826167,0.001636553,0.014431941,0.002407937,0.005273388,0.017041868,0.057757238,0.038831627,0.052582653,0.037071762,0.021122278,0.002716821,0.038174926,0.020348093,0.002621313,0.011952152,0.013569476,0.002878041,0.006125428,0.011541737,0.011538902,0.003950971,0.008191551,0.019817627,0.006489825,0.103968529,0.024016099,0.01604565,0.001783336,0.261992343,0.007007891,0.009111265,0.001839095,0.005100612,0.005477884,0.012715698,0.019496369,0.004076413,0.00300958,0.01640153,0.001857379,0.000251104,0.03759433,0.005884523,0.000553866,0.014666391,0.000869304,0.001862441,0.000910974,0.001122241,0.000454229,0.000887855,0.0002239,0.004943426,0.003126976,0.000780919,0.011923587,0.010951272,0.1108576,0.011457913,0.078311005,0.0020774,0.001048278,0.008106148,0.000312604,0.000428224,0.001148075,0.001735083,0.002569036,0.018901586,0.009024736,0.008908592,0.020726121,0.00181764,0.014991407,0.002413593,0.002508555,0.003767043
Coprobacillus_sp_D7,0.122107543,0.078502258,0.060755446,0.014104582,0.009672073,0.24677752,0.012375923,0.026309582,0.043883683,0.051147845,0.076829324,0.083334822,0.035349229,0.060519265,0.097437666,0.040261753,0.048485905,0.046085964,0.039800692,0.044041155,0.048680614,0.044100808,0.05015207,0.059020811,0.033993922,0.016712855,0.00809253,0.032346733,0.042564922,0.015590813,0.123164469,0.033947624,0.066312633,0.57406387,0.558188461,0.020522002,0.080068217,0.024655307,0.298963487,0.117590706,0.134883375,0.093067098,0.549643292,0.269388075,0.533886129,0.031968195,0.144879265,0.015026985,0.035920454,1,0.042266656,0.031702883,0.013130148,0.411333279,0.036526954,0.02043683,0.050671052,0.034332929,0.036758743,0.032089891,0.198832692,0.143963287,0.044990302,0.070283459,0.011229699,0.023664008,0.148306635,0.040193784,0.014634029,0.22401287,0.015479184,0.067995124,0.022920072,0.023561541,0.082292367,0.15496826,0.225252568,0.041928552,0.303871106,0.061839524,0.137828427,0.446127515,0.203689565,0.084515413,0.071943094,0.290904984,0.282346243,0.069772144,0.504432597,0.437571143,0.067319347,0.085468326,0.348703875,0.075060819,0.094431813,0.299918581,0.284436121,0.099838304,0.207023275,0.387876335,0.157950055,0.144566837,0.270283372,0.319910714,0.045798812,0.03468336,0.172297425,0.081702474,0.042523185,0.125394094,0.143315765,0.184610095,0.40314447,0.097521077,0.08133172,0.184140016,0.046203112,0.006448735,0.045269823,0.074694101,0.014224133,0.118309581,0.022325068,0.043910906,0.023395216,0.029189435,0.011665299,0.028024721,0.005750102,0.087679231,0.067192613,0.02005519,0.160766294,0.04160072,0.07900512,0.061669228,0.048356467,0.050640954,0.026921389,0.200344035,0.008028144,0.010997452,0.029484328,0.044559594,0.047219151,0.294271237,0.202519937,0.134447081,0.364289354,0.04667978,0.236078526,0.061984769,0.064423543,0.072655064
