,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaccard Similarity,Escherichia_coli_O157_H7_EC4115,Leuconostoc_mesenteroides_mesenteroides_ATCC_8293,Coprococcus_comes_ATCC_27758,Akkermansia_muciniphila_ATCC_BAA_835,Alistipes_putredinis_DSM_17216,Anaerotruncus_colihominis_DSM_17241,Bacteroides_caccae_ATCC_43185,Bacteroides_cellulosilyticus_DSM_14838,Bacteroides_coprocola_M16_DSM_17136,Bacteroides_coprophilus_DSM_18228,Bacteroides_dorei_5_1_36_D4,Bacteroides_dorei_DSM_17855,Bacteroides_eggerthii_DSM_20697,Bacteroides_finegoldii_DSM_17565,Bacteroides_fragilis_3_1_12,Bacteroides_intestinalis_341_DSM_17393,Bacteroides_ovatus_ATCC_8483,Bacteroides_pectinophilus_ATCC_43243,Bacteroides_plebeius_M12_DSM_17135,Bacteroides_sp_2_1_7,Bacteroides_sp_2_2_4,Bacteroides_sp_4_3_47FAA,Bacteroides_sp_9_1_42FAA,Bacteroides_sp_D1,Bacteroides_stercoris_ATCC_43183,Bacteroides_thetaiotaomicron_VPI_5482,Bacteroides_uniformis_ATCC_8492,Bacteroides_vulgatus_ATCC_8482,Bacteroides_xylanisolvens_XB1A,Bifidobacterium_adolescentis_L2_32,Bifidobacterium_catenulatum_DSM_16992,Bifidobacterium_longum_longum_CCUG_52486,Bifidobacterium_pseudocatenulatum_DSM_20438,Blautia_hansenii_VPI_C7_24_DSM_20583,Bryantella_formatexigens_I_52_DSM_14469,Butyrivibrio_crossotus_DSM_2876,Catenibacterium_mitsuokai_DSM_15897,Clostridiales_sp_SS3_4,Clostridium_asparagiforme_DSM_15981,Clostridium_bartlettii_DSM_16795,Clostridium_bolteae_ATCC_BAA_613,Clostridium_leptum_DSM_753,Clostridium_methylpentosum_R2_DSM_5476,Clostridium_nexile_DSM_1787,Clostridium_scindens_ATCC_35704,Clostridium_sp_L2_50,Clostridium_sp_M62_1,Clostridium_sp_SS2_1,Collinsella_aerofaciens_ATCC_25986,Coprobacillus_sp_D7,Coprococcus_eutactus_ATCC_27759,Dorea_formicigenerans_ATCC_27755,Dorea_longicatena_DSM_13814,Enterococcus_faecalis_TX0104,Eubacterium_biforme_DSM_3989,Eubacterium_hallii_DSM_3353,Eubacterium_rectale_M104_1,Eubacterium_siraeum_70_3,Eubacterium_ventriosum_ATCC_27560,Faecalibacterium_prausnitzii_SL3_3,Gordonibacter_pamelaeae_7_10_1_bT_DSM_19378,Holdemania_filiformis_VPI_J1_31B_1_DSM_12042,Parabacteroides_distasonis_ATCC_8503,Parabacteroides_johnsonii_DSM_18315,Parabacteroides_merdae_ATCC_43184,Prevotella_copri_CB7_DSM_18205,Pseudoflavonifractor_capillosus_ATCC_29799,Roseburia_intestinalis_M50_1,Ruminococcus_bromii_L2_63,Ruminococcus_gnavus_ATCC_29149,Ruminococcus_lactaris_ATCC_29176,Ruminococcus_obeum_A2_162,Ruminococcus_sp_SR1_5,Ruminococcus_torques_L2_14,Streptococcus_thermophilus_LMD_9,Subdoligranulum_variabile_DSM_15176,Clostridium_symbiosum_WAL_14163,Actinobacillus_pleuropneumoniae_sv_7_AP76,Actinomyces_odontolyticus_ATCC_17982,Anaerococcus_hydrogenalis_DSM_7454,Anaerofustis_stercorihominis_DSM_17244,Anaerostipes_caccae_DSM_14662,Bifidobacterium_angulatum_DSM_20098,Bifidobacterium_animalis_lactis_AD011,Bifidobacterium_bifidum_NCIMB_41171,Bifidobacterium_breve_DSM_20213,Bifidobacterium_dentium_ATCC_27678,Bifidobacterium_gallicum_DSM_20093,Blautia_hydrogenotrophica_DSM_10507,Butyrivibrio_fibrisolvens_16_4,Campylobacter_concisus_13826,Campylobacter_hominis_ATCC_BAA_381,Candidatus_Sulcia_muelleri_GWSS,Citrobacter_koseri_ATCC_BAA_895,Citrobacter_sp_30_2,Clostridium_difficile_630,Clostridium_hylemonae_DSM_15053,Clostridium_perfringens_ATCC_13124,Clostridium_phytofermentans_ISDg,Clostridium_ramosum_VPI_0427_DSM_1402,Clostridium_sp_7_2_43FAA,Clostridium_spiroforme_DSM_1552,Collinsella_intestinalis_DSM_13280,Collinsella_stercoris_DSM_13279,Cronobacter_sakazakii_ATCC_BAA_894,Desulfovibrio_piger_ATCC_29098,Desulfovibrio_vulgaris_Miyazaki_F,Enterobacter_cancerogenus_ATCC_35316,Enterobacter_sp_638,Enterococcus_faecalis_TX1322,Enterococcus_sp_7L76,Escherichia_fergusonii_UMN026_ATCC_35469,Eubacterium_dolichum_DSM_3991,Finegoldia_magna_ATCC_29328,Fusobacterium_nucleatum_nucleatum_ATCC_25586,Haemophilus_influenzae_NTHi_86_028NP,Haemophilus_parasuis_SH0165,Helicobacter_pullorum_MIT_98_5489,Klebsiella_pneumoniae_342,Lactobacillus_acidophilus_NCFM,Lactobacillus_casei_casei_BL23,Lactobacillus_delbrueckii_bulgaricus_ATCC_11842,Lactobacillus_fermentum_IFO_3956,Lactobacillus_gasseri_ATCC_33323,Lactobacillus_helveticus_DPC_4571,Lactobacillus_hilgardii_ATCC_8290,Lactobacillus_johnsonii_NCC_533,Lactobacillus_paracasei_ATCC_25302,Lactobacillus_reuteri_SD2112_ATCC_55730,Lactobacillus_sakei_sakei_23K,Lactobacillus_salivarius_HO66_ATCC_11741,Lactobacillus_ultunensis_DSM_16047,Lactococcus_lactis_cremoris_MG1363,Megamonas_hypermegale_ART12_1,Methanobrevibacter_smithii_DSM_2375,Methanosphaera_stadtmanae_DSM_3091,Mitsuokella_multacida_DSM_20544,Pasteurella_multocida_multocida_Pm70,Pediococcus_pentosaceus_ATCC_25745,Porphyromonas_gingivalis_ATCC_33277,Proteus_mirabilis_HI4320,Proteus_penneri_ATCC_35198,Pseudomonas_aeruginosa_LESB58,Salmonella_enterica_sv_Heidelberg_SL476_CVM30485,Staphylococcus_saprophyticus_saprophyticus_ATCC_15305,Streptococcus_gordonii_Challis_CH1,Streptococcus_infantarius_infantarius_ATCC_BAA_102,Streptococcus_mutans_UA159,Streptococcus_pneumoniae_Hungary19A_6,Streptococcus_pyogenes_M4_MGAS10750,Streptococcus_sanguinis_SK36,Streptococcus_suis_05ZYH33,Thermoanaerobacter_sp_X514,Tropheryma_whipplei_Twist
Clostridium_leptum_DSM_753,0.1556725,0.010735581,0.230642663,0.114953897,0.032097227,0.5135092,0.044959684,0.113237035,0.083497138,0.04594257,0.227233737,0.320818019,0.187274437,0.088234777,0.263058549,0.44191944,0.158080126,0.674989302,0.06403169,0.103062325,0.159990378,0.138312467,0.193499649,0.171161752,0.066101838,0.04971311,0.030998157,0.08473349,0.15008668,0.106292119,0.259313762,0.3919006,0.199459024,0.363990939,0.265125042,0.044182376,0.081067912,0.071246327,0.326311411,0.323301588,0.322652864,1,0.228432614,0.583053285,0.393820697,0.074711476,0.716977116,0.100489291,0.113373182,0.219328348,0.158129128,0.111652467,0.067883486,0.369328186,0.090872219,0.102502318,0.176615085,0.215356845,0.151568625,0.082843483,0.263499964,0.602689761,0.133223488,0.457087472,0.038326176,0.034117777,0.740056413,0.120111621,0.054169596,0.555337299,0.066534652,0.317737795,0.109376003,0.089855476,0.452387798,0.534590217,0.203087171,0.021181457,0.095445832,0.024501302,0.039291984,0.108184512,0.203986999,0.042066916,0.126843628,0.071838214,0.068534648,0.02098184,0.220197516,0.209289732,0.013843632,0.019717405,0.131028926,0.00902765,0.007282261,0.105404674,0.107166384,0.079484221,0.086254373,0.032187176,0.134326744,0.234719102,0.157255788,0.169736328,0.009687252,0.094150661,0.070028228,0.012164999,0.006482594,0.019555575,0.026977961,0.017251676,0.126796703,0.040760586,0.025357724,0.133189557,0.025043421,0.003488617,0.010135483,0.006565219,0.004195345,0.015246334,0.006592468,0.060793211,0.01784288,0,0.007940022,0.001788165,0.003389431,0.010284345,0.142756134,0.007765877,0.041102124,0.065424954,0.104426855,0.002172192,0.05909187,0.027843969,0.018238648,0.146761198,0.019449923,0.130657332,0.012665081,0.005419853,0.009675401,0.085896143,0.040488087,0.04115297,0.139159165,0.011481496,0.063981507,0.017405324,0.009655672,0.070796515
Clostridium_methylpentosum_R2_DSM_5476,0.403119358,0.046996708,0.052686306,0.036960656,0.007332054,0.372572725,0.011409667,0.028593342,0.040570159,0.024387994,0.051907597,0.073285299,0.06059359,0.028507102,0.152101953,0.370975377,0.036263267,0.223334745,0.031940261,0.023542796,0.03654702,0.031595078,0.044201631,0.039098926,0.016658886,0.011356096,0.00708099,0.019355893,0.034284693,0.024280587,0.543933962,0.093511123,0.523858048,0.580571887,0.769496039,0.011856744,0.04206044,0.016274985,0.479333991,0.255305973,0.268526274,0.228432614,1,0.284957564,0.559143341,0.020628279,0.205084709,0.022955032,0.025898132,0.588763572,0.042056516,0.025505065,0.015506802,0.555972007,0.035378055,0.023414873,0.041665903,0.05237443,0.039644815,0.018924153,0.551797887,0.216592722,0.03043259,0.152098195,0.008854072,0.007793613,0.197358443,0.027437412,0.014351606,0.256488939,0.017461547,0.072581675,0.024985046,0.020525921,0.253523029,0.134813419,0.683495021,0.092725186,0.336426541,0.107258337,0.172006891,0.473594859,0.3297474,0.184154596,0.294475886,0.314483176,0.300021293,0.091851333,0.652980691,0.749722909,0.060602697,0.086316066,0.549808441,0.039519968,0.031879252,0.378480844,0.469137844,0.214049447,0.372832482,0.140904467,0.3414131,0.236888083,0.488187527,0.460015851,0.042407482,0.036095408,0.306559676,0.053254213,0.028378584,0.085607631,0.118100305,0.075521948,0.255515549,0.17843593,0.111007457,0.315707158,0.109631546,0.015271973,0.044369686,0.028740288,0.01836579,0.066743244,0.028859574,0.091943128,0.078110039,0,0.034758704,0.007827974,0.01483777,0.045021351,0.115248716,0.03399636,0.179931066,0.119153546,0.40054448,0.009509117,0.022525534,0.121891393,0.079842575,0.595671547,0.085145125,0.062130964,0.055443401,0.023726265,0.042355601,0.326337426,0.177243022,0.180153653,0.449799346,0.050262072,0.274169754,0.076194566,0.042269234,0.101607835
Clostridium_nexile_DSM_1787,0.229496554,0.013392067,0.184891763,0.107337231,0.025730335,0.764837426,0.038594159,0.084522498,0.097851941,0.051397239,0.182159042,0.253275615,0.163136302,0.081710415,0.292619469,0.541599974,0.127258484,0.737926631,0.068028838,0.082618605,0.128254256,0.110876434,0.155116538,0.137209646,0.058460938,0.039851884,0.02484928,0.067925527,0.120315083,0.085207728,0.323480157,0.269968454,0.248814547,0.478622976,0.331475266,0.04046018,0.084156956,0.057113714,0.495708674,0.300037565,0.400304347,0.583053285,0.284957564,1,0.509632401,0.069128668,0.719702635,0.080555965,0.090884172,0.273600475,0.117455194,0.089504783,0.054417935,0.460717312,0.097886114,0.082169682,0.146217924,0.167934536,0.132439429,0.066410426,0.328702221,0.657501198,0.106796919,0.468127668,0.031071545,0.027350083,0.587107647,0.096285957,0.042451177,0.641625465,0.060354144,0.254710471,0.087679885,0.072031502,0.601523801,0.473099984,0.255431666,0.026422743,0.121957389,0.030564074,0.049014665,0.134954437,0.190053083,0.052476245,0.192009079,0.08961436,0.085493337,0.026173732,0.274684715,0.261077834,0.017269197,0.024596416,0.163451632,0.011261514,0.009084234,0.13296877,0.133684377,0.171549467,0.107597753,0.040151794,0.206145527,0.327762165,0.217694441,0.243838837,0.012084333,0.076139751,0.087356498,0.015175191,0.008086692,0.024394542,0.033653575,0.02152055,0.214793821,0.050846668,0.031632415,0.200146195,0.031240338,0.004351864,0.012643478,0.008189763,0.005233471,0.019018992,0.008223754,0.075836304,0.022258046,0,0.009904756,0.00223064,0.004228135,0.012829175,0.14173715,0.00968752,0.051272718,0.136090539,0.13026696,0.002709695,0.042121461,0.034733874,0.022751746,0.183076806,0.024262747,0.11917762,0.015799017,0.006760979,0.012069549,0.107150879,0.05050674,0.051336146,0.173844526,0.014322557,0.079813535,0.021712218,0.012044938,0.088314895
Clostridium_scindens_ATCC_35704,0.348786599,0.026277896,0.094226833,0.063581115,0.013113012,0.66632775,0.020405621,0.047148542,0.065216089,0.03668527,0.09283415,0.131067105,0.105826168,0.049311611,0.22601686,0.47788383,0.064855047,0.399423062,0.046579269,0.042105118,0.065362525,0.056506223,0.079052414,0.069926481,0.029793588,0.020309811,0.012663998,0.03461705,0.061316464,0.043424619,0.481405861,0.147541227,0.364577905,0.840774263,0.645858932,0.021205196,0.059153141,0.029106999,0.684869736,0.342761301,0.34715768,0.393820697,0.559143341,0.509632401,1,0.036892649,0.366783782,0.04105393,0.046317519,0.490703644,0.075215983,0.045614538,0.027733143,0.653365369,0.059333057,0.041876333,0.074517392,0.091098132,0.070902775,0.033844905,0.551671134,0.381270598,0.05442717,0.264245584,0.015835066,0.013938488,0.35296574,0.049070443,0.024820063,0.454468158,0.031229106,0.129808709,0.04468451,0.036709587,0.432420045,0.241107081,0.501207665,0.051846671,0.239304622,0.059972785,0.096176508,0.264807412,0.263054192,0.102968816,0.259459598,0.175841174,0.167754908,0.051358061,0.454924989,0.512286569,0.033885594,0.048263054,0.320724568,0.022097327,0.017825072,0.260911139,0.262315301,0.191504127,0.211128163,0.078785794,0.343909641,0.324328951,0.406282256,0.423687956,0.023711861,0.053326054,0.171410802,0.029776739,0.015867696,0.047866937,0.066034999,0.042227594,0.251393483,0.099771262,0.062069081,0.273839145,0.061299749,0.008539222,0.024809015,0.016069941,0.010269109,0.03731904,0.016136638,0.138878404,0.043674708,0,0.019435098,0.00437696,0.00829644,0.025173389,0.148392203,0.019008838,0.100607258,0.126594766,0.255609651,0.00531696,0.032618722,0.068154761,0.044643444,0.359233058,0.04760833,0.109855485,0.031000809,0.013266383,0.023682852,0.210251309,0.099104256,0.100731715,0.341117492,0.028103703,0.156610009,0.042603684,0.023634561,0.144388822
Clostridium_sp_L2_50,0.016613418,0.000969461,0.196898118,0.073384106,0.355436996,0.055367121,0.38903956,0.0447528,0.215510637,0.031505119,0.225361291,0.153941753,0.197425215,0.100052981,0.051380565,0.042784668,0.125868417,0.088699037,0.399664522,0.273736116,0.165047751,0.27000965,0.20755733,0.244951309,0.136763757,0.156555917,0.211329179,0.308427544,0.269411799,0.241731734,0.023416957,0.086155342,0.018011861,0.034647855,0.023995728,0.16952723,0.156287164,0.310852184,0.03664826,0.042388488,0.054694752,0.074711476,0.020628279,0.069128668,0.036892649,1,0.083950267,0.18135725,0.259925236,0.019806131,0.146393533,0.216653527,0.351917024,0.033351651,0.187056904,0.253957525,0.246872634,0.283633196,0.191121457,0.37506162,0.023794986,0.072871037,0.286805413,0.085920316,0.253028287,0.326515116,0.087989689,0.299895115,0.252014049,0.06094068,0.204735889,0.175219619,0.22969078,0.279087324,0.0497589,0.120635028,0.018490879,0.001912761,0.008828581,0.002212555,0.003548206,0.009769447,0.023443259,0.003798792,0.017437097,0.006487247,0.006188923,0.001894735,0.01988462,0.018899609,0.001250129,0.001780552,0.011832379,0.000815229,0.000657614,0.009625703,0.009677506,0.011414596,0.007789077,0.002906617,0.01492302,0.032935213,0.015759054,0.017651665,0.000874793,0.202995129,0.006323799,0.001098543,0.000585401,0.001765938,0.002436206,0.001557888,0.01783979,0.003680826,0.002289893,0.017934731,0.00226151,0.000315035,0.00091527,0.000592863,0.000378855,0.001376798,0.000595323,0.005489844,0.001611276,0,0.000717012,0.000161478,0.000306078,0.000928713,0.012891388,0.000701286,0.003711668,0.01073509,0.009430117,0.000196157,0.122648007,0.00251441,0.001647015,0.013253059,0.001756397,0.012944308,0.001143702,0.000489432,0.000873723,0.007756728,0.003656219,0.00371626,0.012584728,0.00103682,0.005777758,0.001571763,0.000871942,0.006393178
Clostridium_sp_M62_1,0.165169275,0.009638306,0.256900217,0.148204137,0.035751342,0.55045551,0.048170643,0.125815702,0.111899422,0.060868314,0.253103202,0.352447668,0.195466771,0.090049969,0.26886869,0.42993763,0.171289446,0.749106477,0.077995046,0.114795473,0.178204511,0.154058674,0.215528651,0.190647692,0.080922016,0.055372708,0.034527148,0.09437999,0.167173325,0.118392964,0.232809521,0.396062858,0.179072485,0.344466217,0.238563622,0.051094658,0.103136623,0.079357378,0.371686337,0.325416861,0.363344331,0.716977116,0.205084709,0.719702635,0.366783782,0.083950267,1,0.111185653,0.126280171,0.196910983,0.164875236,0.124363562,0.075611694,0.331579464,0.118038587,0.114171713,0.18715388,0.237143199,0.14900639,0.092274814,0.236567855,0.627113384,0.14839034,0.554603609,0.041683022,0.038001921,0.714493739,0.13378575,0.05404862,0.550266494,0.082031526,0.340770467,0.121827933,0.100085088,0.585946761,0.642802699,0.183834843,0.019016518,0.087773054,0.021997045,0.035275983,0.097127064,0.166423367,0.037767292,0.141293761,0.064495691,0.06152978,0.018837304,0.197691313,0.187898405,0.012428686,0.017702105,0.11763657,0.008104941,0.006537947,0.095697974,0.096212998,0.130347481,0.077438386,0.028897352,0.148363479,0.267719678,0.156675263,0.175491453,0.008697126,0.100860141,0.062870702,0.010921625,0.005820014,0.017556816,0.024220567,0.015488397,0.169098432,0.036594481,0.022765932,0.147174218,0.022483754,0.003132048,0.009099544,0.005894194,0.003766543,0.013688019,0.005918657,0.054579588,0.016019175,0,0.007128479,0.001605398,0.003043,0.009233191,0.118141757,0.006972134,0.03690111,0.109971207,0.093753474,0.001950175,0.059777497,0.024998061,0.016374491,0.13176086,0.017461963,0.101803481,0.011370594,0.004865894,0.008686486,0.07711677,0.036349834,0.03694676,0.125116364,0.010307982,0.057442011,0.01562634,0.008668774,0.063560463
Clostridium_sp_SS2_1,0.018487316,0.001078811,0.33092489,0.290540026,0.309024971,0.061612217,0.282165807,0.461818041,0.091895982,0.073136865,0.354012066,0.283514278,0.371133618,0.150717833,0.137481655,0.053641215,0.572060237,0.102783074,0.086635696,0.35458221,0.480580298,0.311104675,0.369017645,0.407762236,0.26556911,0.33686914,0.283586024,0.299246982,0.374245323,0.305404301,0.026058256,0.202258705,0.020043496,0.038555936,0.02670231,0.194569565,0.160088035,0.482520275,0.04788943,0.039756094,0.079621173,0.100489291,0.022955032,0.080555965,0.04105393,0.18135725,0.111185653,1,0.379404043,0.02204015,0.264518128,0.609036101,0.485606789,0.037113528,0.220879877,0.705109238,0.292769995,0.242118849,0.503563905,0.40649289,0.026478925,0.10598247,0.452927028,0.150922446,0.330693954,0.296806322,0.111628679,0.476769727,0.308862572,0.08949716,0.226068135,0.222141269,0.590775388,0.505000254,0.076526188,0.152136686,0.020576544,0.00212851,0.009824395,0.002462119,0.003948424,0.010871385,0.026087525,0.004227275,0.019403903,0.007218971,0.006886998,0.00210845,0.022127492,0.021031377,0.001391137,0.001981388,0.013167004,0.000907182,0.000731789,0.010711428,0.010769074,0.019401779,0.008667641,0.003234466,0.016606252,0.040772806,0.017536586,0.019642673,0.000973465,0.242885692,0.007037087,0.001222452,0.000651431,0.001965126,0.002710996,0.001733609,0.035734835,0.004096002,0.00254818,0.019957667,0.002516596,0.000350569,0.001018508,0.000659734,0.000421587,0.001532093,0.000662472,0.006109067,0.001793018,0,0.000797887,0.000179691,0.000340601,0.001033467,0.014345463,0.000780388,0.004130323,0.033944214,0.010493781,0.000218282,0.037891209,0.002798021,0.001832789,0.014747929,0.001954509,0.014404352,0.001272705,0.000544637,0.000972274,0.008631643,0.004068619,0.004135433,0.014004214,0.001153767,0.006429456,0.001749049,0.000970292,0.007114292
Collinsella_aerofaciens_ATCC_25986,0.020857604,0.001217127,0.462365021,0.274874979,0.231631238,0.069511616,0.34309655,0.263608653,0.169719622,0.13799494,0.374347228,0.300670057,0.203354729,0.16600317,0.169885615,0.06051864,0.405830926,0.115961053,0.138881724,0.471503838,0.461588668,0.527305096,0.410573295,0.459341262,0.237565827,0.303365929,0.252338049,0.576567725,0.486755213,0.419660849,0.029399226,0.251420191,0.022613304,0.043499253,0.030125855,0.19889999,0.475453088,0.550884965,0.054029409,0.062181119,0.089829529,0.113373182,0.025898132,0.090884172,0.046317519,0.259925236,0.126280171,0.379404043,1,0.024865953,0.360118125,0.594520811,0.462569461,0.041871912,0.486088193,0.435839956,0.479819975,0.395435023,0.424600513,0.604920936,0.029873829,0.119570649,0.507911062,0.17027245,0.270095063,0.300933397,0.131223837,0.44005456,0.372191489,0.100971731,0.314211277,0.356813647,0.463608012,0.597111875,0.086337731,0.19210352,0.023214695,0.002401409,0.011083996,0.002777791,0.004454657,0.012265222,0.029432248,0.00476926,0.021891707,0.008144527,0.007769991,0.002378778,0.024964493,0.023727843,0.001569497,0.002235425,0.014855166,0.001023493,0.000825613,0.012084757,0.012149794,0.021889311,0.009778933,0.003649163,0.018735366,0.046000352,0.019784979,0.022161091,0.001098275,0.386260206,0.007939323,0.001379185,0.000734952,0.002217078,0.003058577,0.001955877,0.050427163,0.004621157,0.002874886,0.022516471,0.002839252,0.000395516,0.001149092,0.00074432,0.00047564,0.001728525,0.000747409,0.00689232,0.002022904,0,0.000900186,0.00020273,0.000384271,0.001165969,0.016184717,0.000880442,0.004659879,0.036978549,0.011839205,0.000246268,0.221756127,0.003156759,0.002067774,0.016638784,0.0022051,0.016251157,0.001435881,0.000614466,0.001096931,0.009738319,0.004590263,0.004665643,0.015799716,0.001301694,0.007253787,0.001973297,0.001094694,0.008026426
Coprobacillus_sp_D7,0.342879203,0.04894753,0.050586474,0.03599884,0.007039832,0.357723701,0.010954931,0.032964894,0.036869625,0.022258817,0.0498388,0.070364486,0.05810462,0.027370941,0.144607922,0.401493693,0.034817982,0.214433657,0.028962854,0.022604489,0.035090425,0.030335845,0.042439958,0.037540624,0.01599494,0.010903494,0.006798775,0.018584457,0.032918264,0.023312875,0.356565765,0.083211224,0.39228226,0.514015027,0.557453816,0.011384189,0.03201686,0.015626339,0.429008239,0.218670475,0.264188317,0.219328348,0.588763572,0.273600475,0.490703644,0.019806131,0.196910983,0.02204015,0.024865953,1,0.040380338,0.024488551,0.014888773,0.496091906,0.031806008,0.022481664,0.040005293,0.050287028,0.038064756,0.018169924,0.498544669,0.207960339,0.029219688,0.146036265,0.00850119,0.007482996,0.18949265,0.026343884,0.013779617,0.246266478,0.016765611,0.069688906,0.023989258,0.019707853,0.278232711,0.12944038,0.623681712,0.095648127,0.391695265,0.111710605,0.179146855,0.425807225,0.235395236,0.191798809,0.177691662,0.293468582,0.263693667,0.095664059,0.504677982,0.522345217,0.0631183,0.089899025,0.491812934,0.041160432,0.033202552,0.42021769,0.391789588,0.235486809,0.355376887,0.146753377,0.361031658,0.331764898,0.369894002,0.345881021,0.044167807,0.024228665,0.278243823,0.055464783,0.029556572,0.089161182,0.106389398,0.078656846,0.289536964,0.185842762,0.11561535,0.140568576,0.100402742,0.015905908,0.046211461,0.029933291,0.01912815,0.06951374,0.030057527,0.148727494,0.081352368,0,0.03620153,0.008152911,0.015453682,0.046890177,0.1612282,0.03540754,0.187399961,0.162059255,0.214116964,0.009903838,0.01873853,0.102078701,0.083156821,0.550319947,0.088679478,0.102313724,0.057744843,0.024711136,0.044113771,0.391632651,0.184600337,0.187631787,0.480439551,0.052348438,0.29067797,0.079357383,0.04402382,0.157671792
Coprococcus_eutactus_ATCC_27759,0.031390692,0.001976518,0.324996949,0.396238891,0.154091071,0.104720226,0.152440801,0.298738854,0.106375221,0.188270288,0.3356563,0.331482394,0.147804696,0.183416624,0.18184387,0.090986602,0.369857299,0.134850136,0.16886336,0.319275027,0.400872902,0.269394657,0.425671927,0.302656083,0.133999384,0.151570923,0.159096446,0.388842932,0.348719274,0.417116979,0.047742016,0.296969372,0.036722215,0.069547576,0.048922003,0.119430722,0.238012179,0.386978911,0.087739482,0.100163028,0.105752396,0.158129128,0.042056516,0.117455194,0.075215983,0.146393533,0.164875236,0.264518128,0.360118125,0.040380338,1,0.268152129,0.279545333,0.066591257,0.202790381,0.333202243,0.415332866,0.325973105,0.184861927,0.411993281,0.045282,0.139279173,0.435139459,0.193254223,0.139546909,0.185312851,0.158889772,0.425860682,0.16041104,0.135125485,0.16372826,0.250880916,0.248993518,0.24301917,0.116955135,0.196010407,0.037698827,0.003899698,0.017999532,0.004510912,0.007234011,0.01991775,0.04779564,0.007744901,0.025097933,0.013226067,0.01261785,0.003862947,0.04054036,0.038532138,0.002548738,0.003630153,0.024123614,0.001662072,0.00134073,0.019624688,0.019730303,0.017966941,0.015880212,0.005925951,0.027428679,0.050860896,0.031467351,0.033974962,0.001783511,0.315703302,0.012892832,0.002239687,0.001193504,0.003600359,0.004966887,0.00317619,0.030514773,0.007504394,0.004668587,0.026301708,0.004610721,0.000642286,0.001866034,0.001208716,0.000772401,0.002806988,0.001213733,0.011192581,0.003285036,0,0.00146183,0.000329217,0.000624025,0.001893441,0.014059151,0.001429768,0.007567274,0.062190086,0.019225931,0.00039992,0.18461581,0.005126327,0.003357901,0.027020068,0.003580907,0.011002964,0.002331756,0.000997844,0.001781329,0.015814259,0.007454224,0.007576635,0.025657488,0.002113848,0.011779576,0.003204478,0.001777697,0.01223824
Dorea_formicigenerans_ATCC_27755,0.020541039,0.001198654,0.461349896,0.17012343,0.244334665,0.068456608,0.349270324,0.27442386,0.120684462,0.095169919,0.454406962,0.345760432,0.420920185,0.233010946,0.167307186,0.059600122,0.472016974,0.114201061,0.166586008,0.539755759,0.57005992,0.53998685,0.493658052,0.562151013,0.260118444,0.286607129,0.259906037,0.459788591,0.55855234,0.280200992,0.028953021,0.247604277,0.022270092,0.042839046,0.029668622,0.209213839,0.299485022,0.582445054,0.053209381,0.061237369,0.088466147,0.111652467,0.025505065,0.089504783,0.045614538,0.216653527,0.124363562,0.609036101,0.594520811,0.024488551,0.268152129,1,0.514099539,0.041236403,0.398158982,0.686989316,0.415257989,0.344751917,0.471405342,0.494147766,0.029420421,0.117755873,0.539414975,0.16768815,0.284825451,0.271148753,0.129232196,0.493482283,0.316782259,0.099439239,0.282363782,0.319610357,0.737431182,0.669147465,0.085027345,0.18918788,0.022862356,0.002364962,0.01091577,0.002735631,0.004387047,0.012079068,0.028985542,0.004696875,0.021559447,0.008020914,0.007652063,0.002342674,0.024585596,0.023367715,0.001545676,0.002201497,0.014629703,0.001007959,0.000813082,0.011901341,0.011965391,0.021557088,0.009630514,0.003593778,0.018451011,0.045302184,0.019484694,0.021824742,0.001081606,0.310995877,0.007818824,0.001358252,0.000723798,0.002183428,0.003012156,0.001926192,0.049661808,0.00455102,0.002831252,0.022174728,0.00279616,0.000389513,0.001131652,0.000733023,0.000468421,0.001702291,0.000736065,0.006787712,0.001992202,0,0.000886523,0.000199653,0.000378438,0.001148272,0.015939075,0.000867079,0.004589154,0.037715016,0.011659516,0.000242531,0.099653636,0.003108848,0.00203639,0.01638625,0.002171632,0.016004506,0.001414088,0.00060514,0.001080282,0.009590516,0.004520595,0.004594831,0.015559917,0.001281937,0.007143693,0.001943347,0.00107808,0.007904606
